sector_id,year,month_id,hydro_electric,geothermal,solar,wind,wood,waste,ethenol,biomass,total,Biodiesel,Renewable_Diesel,Other_Biodiesel
5,1974,7,274.105,2.191,,,0.005,0.208,,0.213,276.508,,,
5,1974,8,250.667,2.163,,,0.031,0.189,,0.22,253.05,,,
5,1974,9,222.885,1.999,,,0.121,0.183,,0.305,225.189,,,
5,1974,10,208.685,2.03,,,0.018,0.156,,0.174,210.889,,,
5,1974,11,220.347,2.414,,,0.019,0.155,,0.174,222.935,,,
5,1974,12,240.585,2.54,,,0.011,0.119,,0.13,243.256,,,
5,1975,1,260.269,2.117,,,0.008,0.14,,0.148,262.534,,,
5,1975,2,248.556,2.019,,,0.011,0.113,,0.124,250.698,,,
5,1975,3,291.057,2.277,,,0.006,0.124,,0.13,293.464,,,
5,1975,4,277.053,2.281,,,0.002,0.117,,0.119,279.453,,,
5,1975,5,288.385,2.475,,,0.009,0.173,,0.182,291.043,,,
5,1975,6,282.448,3.07,,,0.028,0.193,,0.221,285.739,,,
5,1975,7,265.577,3.091,,,0.004,0.163,,0.167,268.835,,,
5,1975,8,235.302,3.351,,,0.016,0.185,,0.2,238.854,,,
5,1975,9,213.525,2.954,,,0.032,0.158,,0.19,216.669,,,
5,1975,10,235.581,3.406,,,0.03,0.161,,0.192,239.178,,,
5,1975,11,254.21,3.31,,,0.019,0.141,,0.16,257.68,,,
5,1975,12,270.322,3.429,,,0.018,0.138,,0.156,273.907,,,
5,1976,1,270.423,3.403,,,0.022,0.14,,0.162,273.988,,,
5,1976,2,254.351,3.2,,,0.019,0.136,,0.155,257.706,,,
5,1976,3,275.535,3.426,,,0.026,0.137,,0.163,279.124,,,
5,1976,4,250.37,3.086,,,0.023,0.126,,0.149,253.605,,,
5,1976,5,264.678,2.949,,,0.025,0.134,,0.159,267.787,,,
5,1976,6,265.163,3.063,,,0.03,0.161,,0.191,268.417,,,
5,1976,7,270.36,3.311,,,0.01,0.19,,0.2,273.871,,,
5,1976,8,247.319,3.26,,,0.031,0.192,,0.223,250.802,,,
5,1976,9,211.278,3.173,,,0.057,0.165,,0.222,214.672,,,
5,1976,10,218.257,3.082,,,0.052,0.174,,0.226,221.566,,,
5,1976,11,205.425,2.597,,,0.267,0.171,,0.437,208.459,,,
5,1976,12,209.733,2.963,,,0.313,0.163,,0.476,213.173,,,
5,1977,1,216.008,3.232,,,0.368,0.146,,0.514,219.754,,,
5,1977,2,158.089,2.823,,,0.408,0.13,,0.538,161.45,,,
5,1977,3,206.621,3.2,,,0.365,0.146,,0.511,210.332,,,
5,1977,4,194.53,2.854,,,0.329,0.148,,0.478,197.861,,,
5,1977,5,194.894,3.081,,,0.325,0.155,,0.48,198.455,,,
5,1977,6,179.756,3.029,,,0.314,0.156,,0.469,183.254,,,
5,1977,7,175.295,3.204,,,0.036,0.178,,0.214,178.713,,,
5,1977,8,174.392,2.937,,,0.203,0.172,,0.375,177.703,,,
5,1977,9,171.392,3.144,,,0.255,0.172,,0.427,174.963,,,
5,1977,10,179.367,3.288,,,0.292,0.174,,0.466,183.12,,,
5,1977,11,212.848,3.303,,,0.205,0.112,,0.317,216.468,,,
5,1977,12,237.461,3.288,,,0.11,0.119,,0.229,240.977,,,
5,1978,1,259.708,3.326,,,0.245,0.123,,0.368,263.402,,,
5,1978,2,230.125,2.854,,,0.236,0.11,,0.346,233.325,,,
5,1978,3,255.192,2.359,,,0.266,0.11,,0.376,257.927,,,
5,1978,4,262.192,1.989,,,0.057,0.105,,0.162,264.343,,,
5,1978,5,297.951,1.772,,,0.047,0.117,,0.163,299.886,,,
5,1978,6,260.281,2.179,,,0.052,0.101,,0.153,262.614,,,
5,1978,7,253.355,2.441,,,0.065,0.087,,0.153,255.949,,,
5,1978,8,229.86,2.871,,,0.249,0.18,,0.429,233.16,,,
5,1978,9,219.417,3.031,,,0.134,0.134,,0.268,222.716,,,
5,1978,10,201.82,2.254,,,0.267,0.142,,0.409,204.483,,,
5,1978,11,206.728,2.547,,,0.251,0.12,,0.371,209.645,,,
5,1978,12,228.79,3.228,,,0.175,0.126,,0.301,232.319,,,
5,1979,1,259.047,3.099,,,0.126,0.147,,0.273,262.42,,,
5,1979,2,220.263,2.535,,,0.245,0.169,,0.414,223.212,,,
5,1979,3,268.358,3.402,,,0.313,0.241,,0.554,272.314,,,
5,1979,4,262.847,3.146,,,0.261,0.138,,0.399,266.392,,,
5,1979,5,299.607,3.164,,,0.234,0.221,,0.455,303.227,,,
5,1979,6,258.603,3.204,,,0.217,0.17,,0.387,262.194,,,
5,1979,7,235.641,3.398,,,0.209,0.165,,0.373,239.413,,,
5,1979,8,220.104,3.707,,,0.311,0.17,,0.481,224.293,,,
5,1979,9,196.482,3.217,,,0.321,0.125,,0.446,200.145,,,
5,1979,10,208.786,3.607,,,0.303,0.121,,0.425,212.818,,,
5,1979,11,231.561,3.505,,,0.322,0.182,,0.504,235.569,,,
5,1979,12,235.293,4.275,,,0.241,0.202,,0.444,240.012,,,
5,1980,1,262.589,3.495,,,0.321,0.216,,0.537,266.621,,,
5,1980,2,222.071,3.357,,,0.327,0.193,,0.521,225.948,,,
5,1980,3,252.762,3.731,,,0.305,0.129,,0.435,256.928,,,
5,1980,4,267.469,3.909,,,0.227,0.127,,0.353,271.732,,,
5,1980,5,299.848,4.603,,,0.102,0.154,,0.256,304.707,,,
5,1980,6,287.292,4.441,,,0.068,0.114,,0.183,291.915,,,
5,1980,7,254.182,4.67,,,0.156,0.106,,0.262,259.115,,,
5,1980,8,212.24,4.991,,,0.252,0.131,,0.382,217.614,,,
5,1980,9,192.086,4.506,,,0.249,0.115,,0.364,196.957,,,
5,1980,10,185.59,5.117,,,0.31,0.115,,0.424,191.132,,,
5,1980,11,199.627,5.002,,,0.29,0.114,,0.404,205.034,,,
5,1980,12,231.548,4.877,,,0.254,0.125,,0.379,236.803,,,
5,1981,1,233.504,5.284,,,0.254,0.11,,0.365,239.153,,,
5,1981,2,220.547,4.671,,,0.284,0.092,,0.376,225.595,,,
5,1981,3,215.044,5.237,,,0.308,0.107,,0.415,220.696,,,
5,1981,4,216.614,4.836,,,0.291,0.099,,0.39,221.84,,,
5,1981,5,251.721,4.791,,,0.149,0.104,,0.253,256.765,,,
5,1981,6,275.643,4.782,,,0.072,0.089,,0.16,280.585,,,
5,1981,7,262.714,5.256,,,0.104,0.108,,0.212,268.182,,,
5,1981,8,225.941,5.191,,,0.112,0.136,,0.248,231.381,,,
5,1981,9,186.288,5.224,,,0.244,0.159,,0.403,191.915,,,
5,1981,10,189.078,5.153,,,0.27,0.132,,0.402,194.633,,,
5,1981,11,198.225,4.498,,,0.262,0.098,,0.36,203.083,,,
5,1981,12,249.605,4.513,,,0.214,0.047,,0.261,254.379,,,
5,1982,1,281.166,3.975,,,0.197,0.128,,0.325,285.465,,,
5,1982,2,279.017,3.656,,,0.204,0.109,,0.313,282.985,,,
5,1982,3,312.415,3.22,,,0.124,0.107,,0.231,315.865,,,
5,1982,4,291.958,3.247,,,0.103,0.08,,0.183,295.388,,,
5,1982,5,292.408,3.773,,,0.093,0.117,,0.209,296.39,,,
5,1982,6,292.219,4.556,,,0.118,0.111,,0.228,297.003,,,
5,1982,7,285.33,4.792,,,0.137,0.139,,0.276,290.398,,,
5,1982,8,249.792,4.776,,,0.15,0.091,,0.242,254.809,,,
5,1982,9,207.991,4.581,,,0.227,0.082,,0.309,212.881,,,
5,1982,10,206.47,4.877,,,0.324,0.123,,0.447,211.794,,,
5,1982,11,243.545,5.122,,,0.21,0.099,,0.309,248.976,,,
5,1982,12,290.202,4.053,,,0.161,0.122,,0.283,294.538,,,
5,1983,1,307.547,5.087,,0.002,0.14,0.097,,0.237,312.873,,,
5,1983,2,294.033,3.913,,0,0.128,0.111,,0.239,298.185,,,
5,1983,3,318.779,4.51,,0.003,0.152,0.12,,0.272,323.564,,,
5,1983,4,315.481,4.227,,0.002,0.122,0.112,,0.234,319.944,,,
5,1983,5,328.156,3.434,,0.003,0.111,0.198,,0.309,331.902,,,
5,1983,6,322.883,4.518,,0.002,0.144,0.2,,0.344,327.747,,,
5,1983,7,295.753,5.627,,0.001,0.147,0.165,,0.313,301.694,,,
5,1983,8,271.706,7.404,,0,0.191,0.165,,0.357,279.467,,,
5,1983,9,228.407,6.764,,0.004,0.203,0.161,,0.364,235.539,,,
5,1983,10,218.256,7.091,,0.005,0.245,0.149,,0.394,225.746,,,
5,1983,11,259.609,6.311,,0.004,0.28,0.108,,0.389,266.313,,,
5,1983,12,333.394,5.025,,0.001,0.408,0.125,,0.533,338.953,,,
5,1984,1,310.459,5.094,-0.001,0,0.471,0.143,,0.614,316.168,,,
5,1984,2,291.272,6.222,0.001,0.002,0.244,0.241,,0.485,297.983,,,
5,1984,3,317.741,6.838,0.002,0.002,0.299,0.361,,0.66,325.243,,,
5,1984,4,312.886,6.748,0.003,0.006,0.15,0.351,,0.501,320.144,,,
5,1984,5,332.133,6.473,0.007,0.008,0.163,0.377,,0.54,339.161,,,
5,1984,6,300.39,6.283,0.01,0.006,0.159,0.367,,0.526,307.216,,,
5,1984,7,287.043,5.997,0.003,0.005,0.379,0.384,,0.763,293.811,,,
5,1984,8,262.43,7.509,0.009,0.003,0.402,0.368,,0.769,270.72,,,
5,1984,9,218.311,6.763,0.01,0.005,0.456,0.364,,0.819,225.909,,,
5,1984,10,218.055,7.424,0.007,0.009,0.561,0.544,,1.105,226.601,,,
5,1984,11,232.386,7.331,0.004,0.009,0.8,0.491,,1.291,241.021,,,
5,1984,12,269.703,8.127,0,0.013,0.732,0.442,,1.174,279.015,,,
5,1985,1,287.746,8.086,0.005,0.007,0.863,0.506,,1.369,297.212,,,
5,1985,2,270.6,7.141,-0.001,0.011,0.782,0.456,,1.238,278.99,,,
5,1985,3,257.413,8.314,0.001,0.007,0.842,0.547,,1.39,267.126,,,
5,1985,4,254.938,7.281,0.013,0.006,0.271,0.606,,0.877,263.114,,,
5,1985,5,276.022,7.571,0.015,0.004,0.327,0.608,,0.934,284.546,,,
5,1985,6,249.042,7.294,0.016,0.004,0.279,0.642,,0.921,257.277,,,
5,1985,7,222.446,8.019,0.011,0.001,0.559,0.653,,1.212,231.69,,,
5,1985,8,208.74,8.381,0.021,0.004,0.745,0.61,,1.354,218.5,,,
5,1985,9,196.061,7.966,0.014,0.009,0.814,0.46,,1.274,205.325,,,
5,1985,10,209.438,7.626,0.01,0.005,0.755,0.474,,1.229,218.308,,,
5,1985,11,239.801,9.416,0.003,0.002,0.77,0.578,,1.348,250.57,,,
5,1985,12,264.921,10.325,0.002,0.001,0.758,0.541,,1.299,276.549,,,
5,1986,1,223.306,10.526,0.007,0.002,0.67,0.524,,1.194,235.035,,,
5,1986,2,242.578,9.04,0.006,0.002,0.382,0.555,,0.938,252.563,,,
5,1986,3,297.35,9.403,0.011,0.007,0.209,0.645,,0.854,307.624,,,
5,1986,4,287.509,8.479,0.014,0.006,0.208,0.597,,0.805,296.813,,,
5,1986,5,284.179,8.568,0.019,0.008,0.254,0.585,,0.839,293.613,,,
5,1986,6,273.929,9.295,0.015,0.005,0.279,0.574,,0.853,284.098,,,
5,1986,7,251.456,9.862,0.017,0.005,0.428,0.6,,1.028,262.369,,,
5,1986,8,221.344,9.839,0.017,0.005,0.59,0.603,,1.193,232.398,,,
5,1986,9,220.552,8.245,0.015,0.001,0.535,0.555,,1.09,229.903,,,
5,1986,10,222.866,8.105,0.013,0.002,0.404,0.587,,0.991,231.979,,,
5,1986,11,241.861,7.015,0.009,0,0.483,0.656,,1.138,250.023,,,
5,1986,12,271.228,9.299,0.003,0,0.693,0.676,,1.369,281.899,,,
5,1987,1,264.771,9.317,0.001,0.001,0.669,0.606,,1.275,275.365,,,
5,1987,2,221.154,8.64,0.006,0,0.595,0.557,,1.152,230.952,,,
5,1987,3,242.22,9.473,0.009,0,0.611,0.685,,1.296,252.999,,,
5,1987,4,229.481,8.929,0.013,0.002,0.473,0.639,,1.112,239.537,,,
5,1987,5,252.16,9.382,0.013,0.003,0.483,0.662,,1.145,262.704,,,
5,1987,6,217.367,9.635,0.017,0.01,0.815,0.679,,1.495,228.524,,,
5,1987,7,210.407,9.961,0.019,0.013,0.828,0.67,,1.498,221.897,,,
5,1987,8,192.192,9.923,0.012,0.002,0.858,0.677,,1.535,203.665,,,
5,1987,9,189.414,9.257,0.008,0.002,0.739,0.532,,1.271,199.953,,,
5,1987,10,187.069,9.375,0.006,0.001,0.605,0.592,,1.197,197.648,,,
5,1987,11,175.635,9.064,0.003,0.001,0.682,0.489,,1.17,185.873,,,
5,1987,12,219.703,9.312,0.002,0.002,0.801,0.442,,1.243,230.261,,,
5,1988,1,227.466,9.312,0.005,0.007,0.945,0.393,,1.337,238.127,,,
5,1988,2,197.245,8.013,0.008,0,0.85,0.396,,1.246,206.512,,,
5,1988,3,201.463,9.341,0.013,0,0.927,0.464,,1.391,212.209,,,
5,1988,4,197.229,8.454,0.005,0,0.712,0.728,,1.441,207.128,,,
5,1988,5,219.265,8.31,0.013,0,0.401,0.792,,1.194,228.783,,,
5,1988,6,194.431,8.815,0.014,0,0.833,0.707,,1.539,204.8,,,
5,1988,7,174.513,9.589,0.012,0,0.849,0.74,,1.588,185.702,,,
5,1988,8,169.801,9.149,0.012,0,0.991,0.83,,1.821,180.783,,,
5,1988,9,167.973,8.772,0.01,0,0.808,0.748,,1.556,178.311,,,
5,1988,10,156.018,8.939,0.001,0,0.775,0.749,,1.523,166.482,,,
5,1988,11,190.645,8.874,0.001,0,0.781,0.515,,1.296,200.816,,,
5,1988,12,205.58,8.77,0.001,0.001,0.791,0.56,,1.352,215.703,,,
5,1989,1,221.743,13.344,0.073,1.521,8.805,7.468,,16.273,252.952,,,
5,1989,2,197.267,12.048,0.077,2.331,8.192,7.221,,15.413,227.136,,,
5,1989,3,239.874,14.211,0.199,2.671,9.331,4.888,,14.219,271.173,,,
5,1989,4,255.086,12.33,0.247,2.484,7.995,6.805,,14.8,284.947,,,
5,1989,5,297.162,13.067,0.162,2.131,5.853,11.053,,16.906,329.428,,,
5,1989,6,274.206,12.9,0.226,1.631,7.04,11.25,,18.291,307.254,,,
5,1989,7,240.19,13.082,0.371,1.482,7.471,13.425,,20.895,276.021,,,
5,1989,8,213.871,12.624,0.274,1.075,9.087,12.714,,21.801,249.645,,,
5,1989,9,200.439,11.756,0.328,2.923,8.207,14.276,,22.483,237.928,,,
5,1989,10,212.689,12.367,0.294,1.832,8.739,14.864,,23.603,250.785,,,
5,1989,11,224.453,11.797,0.257,1.281,9.286,14.888,,24.174,261.962,,,
5,1989,12,231.201,12.714,0.107,0.671,9.57,13.104,,22.673,267.366,,,
5,1990,1,250.585,14.17,0.156,3.134,11.446,15.385,,26.831,294.876,,,
5,1990,2,259.764,12.956,0.187,2.405,11.57,14.226,,25.796,301.109,,,
5,1990,3,298.131,14.25,0.265,2.551,12.076,16.412,,28.488,343.684,,,
5,1990,4,273.24,11.242,0.289,4.373,11.383,15.326,,26.708,315.851,,,
5,1990,5,288.815,13.274,0.485,3.644,8.723,15.402,,24.125,330.342,,,
5,1990,6,296.931,13.809,0.395,4.227,5.73,16.148,,21.879,337.241,,,
5,1990,7,254.843,13.913,0.485,1.239,9.727,15.249,,24.976,295.457,,,
5,1990,8,227.906,13.726,0.509,0.729,12.269,16.049,,28.317,271.187,,,
5,1990,9,185.264,12.908,0.326,0.947,11.991,16.315,,28.306,227.751,,,
5,1990,10,201.053,13.531,0.351,2.114,11.139,16.661,,27.8,244.849,,,
5,1990,11,216.756,12.967,0.17,2.405,10.1,15.432,,25.532,257.83,,,
5,1990,12,260.724,13.802,0.201,1.239,12.362,15.386,,27.748,303.714,,,
5,1991,1,277.684,14.512,0.208,0.648,14.208,19.053,,33.261,326.313,,,
5,1991,2,238.049,12.653,0.224,3.026,8.787,17.062,,25.849,279.8,,,
5,1991,3,279.658,14.448,0.063,2.161,8.361,19.679,,28.04,324.37,,,
5,1991,4,278.115,12.967,0.068,2.485,6.198,19.913,,26.112,319.747,,,
5,1991,5,306.637,13.262,0.655,3.782,7.367,21.025,,28.391,352.727,,,
5,1991,6,278.055,14.144,0.701,1.621,8.234,19.743,,27.977,322.498,,,
5,1991,7,263.311,14.135,0.86,1.621,8.089,18.339,,26.428,306.356,,,
5,1991,8,235.08,13.994,0.746,2.377,12.13,19.982,,32.113,284.31,,,
5,1991,9,199.783,13.126,0.628,2.161,14.4,18.966,,33.366,249.064,,,
5,1991,10,191.306,13.859,0.372,4.43,12.369,17.082,,29.451,239.418,,,
5,1991,11,200.049,14.507,0.263,4.43,11.605,19.4,,31.005,250.254,,,
5,1991,12,237.172,15.02,0.136,2.053,14.046,18.313,,32.359,286.74,,,
5,1992,1,233.086,14.635,0.09,1.551,15.027,23.48,,38.507,287.869,,,
5,1992,2,193.641,12.892,0.115,5.333,10.658,22.649,,33.307,245.288,,,
5,1992,3,234.775,14.679,0.146,3.393,9.039,21.607,,30.646,283.64,,,
5,1992,4,210.137,13.287,0.303,3.297,8.574,19.132,,27.706,254.729,,,
5,1992,5,239.483,14.07,0.485,0.97,5.48,23.52,,29,284.008,,,
5,1992,6,241.993,13.909,0.475,0.776,10.343,22.576,,32.919,290.071,,,
5,1992,7,211.607,14.109,0.643,0.776,11.905,23.447,,35.353,262.487,,,
5,1992,8,196.048,14.214,0.625,1.454,14.061,23.039,,37.1,249.441,,,
5,1992,9,181.075,13.213,0.476,3.297,12.556,22.548,,35.104,233.164,,,
5,1992,10,178.082,13.944,0.389,2.521,14.363,20.739,,35.102,230.038,,,
5,1992,11,209.491,13.902,0.293,2.909,14.826,16.08,,30.905,257.501,,,
5,1992,12,256.246,14.044,0.094,3.587,13.388,23.42,,36.808,310.779,,,
5,1993,1,265.678,14.875,0.097,2.55,15.107,27.054,,42.161,325.36,,,
5,1993,2,214.43,14.459,0.183,0.51,13.473,20.934,,34.407,263.99,,,
5,1993,3,250.715,15.067,0.356,5.356,13.921,26.491,,40.412,311.906,,,
5,1993,4,271.975,14.954,0.558,3.826,11.261,19.304,,30.566,321.878,,,
5,1993,5,313.118,13.299,0.51,3.826,6.955,22.328,,29.282,360.035,,,
5,1993,6,284.536,13.4,0.365,0.893,7.453,22.667,,30.121,329.314,,,
5,1993,7,252.186,14.71,0.643,1.403,8.999,21.752,,30.751,299.693,,,
5,1993,8,214.002,14.937,0.703,0.765,15.371,18.079,,33.45,263.857,,,
5,1993,9,186.077,14.404,0.583,1.403,13.648,22.113,,35.762,238.228,,,
5,1993,10,185.604,14.279,0.35,2.933,13.985,21.859,,35.844,239.01,,,
5,1993,11,193.5,14.138,0.276,4.718,15.022,20.402,,35.423,248.056,,,
5,1993,12,229.172,14.551,0.143,2.805,14.636,21.804,,36.44,283.111,,,
5,1994,1,214.849,14.573,0.262,0,18.976,18.742,,37.718,267.402,,,
5,1994,2,205.889,13.255,0.223,1.036,13.404,19.807,,33.21,253.612,,,
5,1994,3,237.684,13.35,0.51,5.639,13.507,23.362,,36.869,294.053,,,
5,1994,4,248.772,13.675,0.496,4.258,11.669,20.932,,32.602,299.803,,,
5,1994,5,260.844,13.422,0.516,3.798,6.837,25.761,,32.598,311.178,,,
5,1994,6,251.957,12.059,0.583,3.798,8.774,25.186,,33.959,302.356,,,
5,1994,7,235.333,12.775,0.548,1.956,15,23.692,,38.692,289.305,,,
5,1994,8,204.469,14.078,0.406,1.381,12.504,23.321,,35.825,256.159,,,
5,1994,9,166.984,13.017,0.512,3.222,11.426,21.502,,32.927,216.663,,,
5,1994,10,176.419,13.354,0.575,3.683,14.256,25.668,,39.925,233.956,,,
5,1994,11,192.858,13.21,0.285,5.064,13.36,25.199,,38.559,249.975,,,
5,1994,12,224.254,13.495,0.104,1.726,12.623,28.382,,41.005,280.583,,,
5,1995,1,251.971,11.87,0.054,0.059,8.871,23.742,,32.613,296.566,,,
5,1995,2,253.739,8.62,0.093,0.241,6.901,20.57,,27.471,290.164,,,
5,1995,3,289.47,9.473,0.182,0.047,8.899,20.852,,29.75,328.922,,,
5,1995,4,248.987,8.193,0.528,0.071,10.976,27.63,,38.606,296.385,,,
5,1995,5,281.486,7.408,0.701,4.214,8.241,17.575,,25.815,319.624,,,
5,1995,6,306.245,8.158,0.839,5.14,7.601,25.851,,33.452,353.835,,,
5,1995,7,278.334,8.868,0.748,6.392,13.625,24.94,,38.565,332.908,,,
5,1995,8,246.993,15.249,0.725,5.628,14.188,26.419,,40.607,309.202,,,
5,1995,9,202.917,10.671,0.539,5.907,11.527,25.788,,37.316,257.349,,,
5,1995,10,234.573,17.985,0.371,2.646,13.026,28.084,,41.11,296.686,,,
5,1995,11,258.791,16.117,0.26,1.291,11.108,28.609,,39.717,316.175,,,
5,1995,12,295.886,15.344,0.084,0.994,10.449,26.193,,36.643,348.95,,,
5,1996,1,312.165,10.012,0.134,1.523,12.562,19.537,,32.099,355.934,,,
5,1996,2,323.087,10.214,0.197,1.156,8.58,22.28,,30.86,365.514,,,
5,1996,3,344.276,9.584,0.612,1.939,10.698,25.047,,35.746,392.157,,,
5,1996,4,323.56,10.892,0.769,2.527,6.329,22.107,,28.436,366.183,,,
5,1996,5,337.968,7.315,0.886,4.05,8.736,22.799,,31.535,381.754,,,
5,1996,6,324.395,10.961,0.944,3.885,11.054,26.838,,37.892,378.076,,,
5,1996,7,293.397,15.713,0.736,5.533,13.128,28.68,,41.807,357.187,,,
5,1996,8,266.896,16.255,0.33,4.291,15.165,21.692,,36.857,324.629,,,
5,1996,9,224.953,14.052,0.104,3.634,11.438,25.505,,36.943,279.686,,,
5,1996,10,229.591,15.018,0.293,2.616,15.111,29.725,,44.836,292.354,,,
5,1996,11,239.36,15.24,0.206,1.021,14.332,27.535,,41.866,297.693,,,
5,1996,12,307.935,12.904,0.179,1.265,10.728,28.668,,39.396,361.678,,,
5,1997,1,331.133,11.397,0.12,1.23,13.415,22.293,,35.708,379.588,,,
5,1997,2,316.617,8.517,0.349,1.112,9.328,24.139,,33.467,360.062,,,
5,1997,3,351.566,12.04,0.459,1.517,10.638,24.127,,34.765,400.347,,,
5,1997,4,322.251,13.317,0.633,3.309,10.768,27.439,,38.207,377.717,,,
5,1997,5,343.434,12.947,0.54,3.579,11.586,28.42,,40.006,400.505,,,
5,1997,6,346.168,10.578,0.798,5.281,9.09,25.622,,34.712,397.537,,,
5,1997,7,318.039,14.071,0.739,5.203,11.093,26.681,,37.774,375.826,,,
5,1997,8,270.312,13.899,0.615,5.416,11.922,26.961,,38.882,329.125,,,
5,1997,9,235.078,13.265,0.345,2.657,11.097,23.028,,34.125,285.47,,,
5,1997,10,248.499,13.113,0.333,2.804,15.385,27.358,,42.743,307.491,,,
5,1997,11,238.212,13.065,0.168,0.742,12.131,25.885,,38.016,290.203,,,
5,1997,12,259.858,14.191,0.121,0.73,10.538,27.03,,37.568,312.469,,,
5,1998,1,288.889,14.299,0.09,0.177,14.913,22.012,,36.925,340.38,,,
5,1998,2,300.697,11.356,0.069,0.083,9.554,22.249,,31.803,344.008,,,
5,1998,3,317.656,14.162,0.509,0.063,11.002,26.22,,37.222,369.612,,,
5,1998,4,286.781,9.325,0.566,0.876,11.088,25.688,,36.776,334.324,,,
5,1998,5,332.773,8.396,0.385,1.461,11.724,28.281,,40.005,383.02,,,
5,1998,6,324.204,10.292,0.682,4.027,6.087,22.847,,28.934,368.139,,,
5,1998,7,287.294,13.053,0.826,5.582,11.514,26.203,,37.716,344.471,,,
5,1998,8,251.724,14.047,0.743,4.299,12.244,26.257,,38.501,309.314,,,
5,1998,9,208.775,13.796,0.529,4.852,11.941,25.266,,37.207,265.159,,,
5,1998,10,189.31,15.231,0.383,3.047,13.283,27.82,,41.103,249.073,,,
5,1998,11,200.697,13.572,0.206,1.847,10.404,22.869,,33.273,249.594,,,
5,1998,12,252.484,13.121,0.138,4.539,12.953,32.077,,45.03,315.312,,,
5,1999,1,297.274,13.532,0.078,3.446,14.064,23.801,,37.865,352.195,,,
5,1999,2,288.945,10.902,0.143,3.159,9.823,25.229,,35.052,338.201,,,
5,1999,3,323.044,12.832,0.392,4.568,7.83,25.741,,33.571,374.407,,,
5,1999,4,275.302,10.796,0.56,3.818,11.503,28.141,,39.644,330.12,,,
5,1999,5,291.995,13.396,0.647,2.818,15.205,29.79,,44.994,353.851,,,
5,1999,6,307.811,12.4,0.676,2.596,10.52,28.627,,39.147,362.629,,,
5,1999,7,298.938,12.514,0.681,4.664,13.346,26.918,,40.263,357.059,,,
5,1999,8,259.065,12.777,0.559,3.909,12.714,25.277,,37.991,314.301,,,
5,1999,9,210.382,12.84,0.389,3.859,11.336,25.881,,37.217,264.686,,,
5,1999,10,200.422,13.314,0.497,4.281,9.31,25.713,,35.023,253.537,,,
5,1999,11,213.117,12.63,0.257,3.622,12.389,25.441,,37.83,267.456,,,
5,1999,12,251.45,13.689,0.183,5.155,9.988,24.639,,34.627,305.104,,,
5,2000,1,254.545,12.979,0.093,6.583,8.373,25.983,,34.356,308.555,,,
5,2000,2,225.83,11.974,0.216,7.201,11.232,26.963,,38.195,283.415,,,
5,2000,3,268.21,12.103,0.279,3.571,11.781,30.73,,42.51,326.674,,,
5,2000,4,286.157,12.679,0.376,3.367,11.174,30.619,,41.793,344.372,,,
5,2000,5,275.42,12.14,0.558,4.163,10.641,32.875,,43.517,335.799,,,
5,2000,6,252.964,11.874,0.594,4.56,9.291,26.454,,35.745,305.738,,,
5,2000,7,242.372,12.238,0.841,3.876,11.352,27.659,,39.011,298.338,,,
5,2000,8,220.782,12.258,0.677,3.84,11.675,26.482,,38.157,275.714,,,
5,2000,9,178.793,10.283,0.629,3.391,10.56,25.282,,35.842,228.938,,,
5,2000,10,172.621,11.092,0.41,4.197,12.796,27.264,,40.06,228.379,,,
5,2000,11,192.456,11.695,0.204,8.396,12.511,25.118,,37.629,250.379,,,
5,2000,12,197.766,12.449,0.156,3.914,12.936,13.004,,25.94,240.224,,,
5,2001,1,192.312,12.703,0.067,4.022,11.569,17.303,,28.872,237.976,,,
5,2001,2,178.054,11.088,0.13,4.456,9.491,15.702,,25.193,218.921,,,
5,2001,3,208.031,12.297,0.325,5.498,10.434,17.563,,27.997,254.148,,,
5,2001,4,183.129,11.315,0.4,7.075,9.402,17.144,,26.546,228.466,,,
5,2001,5,195.037,11.071,0.838,6.562,10.083,17.612,,27.695,241.202,,,
5,2001,6,211.099,11.241,0.942,6.919,11.607,18.076,,29.683,259.884,,,
5,2001,7,184.258,12.178,0.951,6.561,11.414,18.851,,30.265,234.213,,,
5,2001,8,192.12,12.061,0.881,5.964,11.432,18.851,,30.283,241.31,,,
5,2001,9,155.092,11.769,0.67,5.066,10.316,17.445,,27.761,200.357,,,
5,2001,10,155.248,12.004,0.215,6.27,9.952,17.501,,27.453,201.19,,,
5,2001,11,157.179,11.957,0.148,4.861,9.901,16.924,,26.825,200.97,,,
5,2001,12,197.112,12.299,0.042,6.362,10.801,17.764,,28.565,244.379,,,
5,2002,1,218.703,13.098,0.115,8.254,12.587,19.055,,31.642,271.812,,,
5,2002,2,202.562,11.518,0.24,7.263,10.01,16.734,,26.744,248.327,,,
5,2002,3,210.904,12.665,0.452,8.668,13.156,19.016,,32.172,264.862,,,
5,2002,4,243.432,11.34,0.467,10.421,11.337,17.835,,29.172,294.833,,,
5,2002,5,268.313,12.369,0.586,10.963,11.398,18.798,,30.196,322.428,,,
5,2002,6,284.408,11.707,0.972,11.458,11.756,19.518,,31.274,339.818,,,
5,2002,7,256.32,12.841,0.87,9.059,12.874,20.876,,33.75,312.839,,,
5,2002,8,211.658,12.483,0.762,9.936,13.272,20.871,,34.143,268.982,,,
5,2002,9,171.301,12.158,0.535,7.486,13.808,19.492,,33.3,224.78,,,
